"['#Date/Time of Update: 2020-03-08 16:34:29 GMT', '#Game ID', '#Game Date', '#Game Time', '#Schedule Status', '#Played Status', '#Current Inning', '#Current Inning Half', '#Current Intermission', '#Away Team ID', '#Away Team Abbr.', '#Away Team City', '#Away Team Name', '#Home Team ID', '#Home Team Abbr.', '#Home Team City', '#Home Team Name', '#Venue ID', '#Venue Name', '#Away Score Total', '#Home Score Total', '#Inning 1 Away Score', '#Inning 1 Home Score', '#Inning 2 Away Score', '#Inning 2 Home Score', '#Inning 3 Away Score', '#Inning 3 Home Score', '#Inning 4 Away Score', '#Inning 4 Home Score', '#Inning 5 Away Score', '#Inning 5 Home Score', '#Inning 6 Away Score', '#Inning 6 Home Score', '#Inning 7 Away Score', '#Inning 7 Home Score', '#Inning 8 Away Score', '#Inning 8 Home Score', '#Inning 9 Away Score', '#Inning 9 Home Score', '#Inning 10 Away Score', '#Inning 10 Home Score', '#Inning 11 Away Score', '#Inning 11 Home Score', '#Inning 12 Away Score', '#Inning 12 Home Score', '#Inning 13 Away Score', '#Inning 13 Home Score', '#Inning 14 Away Score', '#Inning 14 Home Score', '#Inning 15 Away Score', '#Inning 15 Home Score', '#Inning 16 Away Score', '#Inning 16 Home Score', '#Inning 17 Away Score', '#Inning 17 Home Score', '#Inning 18 Away Score', '#Inning 18 Home Score', '#Inning 19 Away Score', '#Inning 19 Home Score']"
"['', '39821', '2017-07-09', '18:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '127', 'NYM', 'New York', 'Mets', '133', 'STL', 'St. Louis', 'Cardinals', '107', 'Busch Stadium', '0', '6', '0', '1', '0', '0', '0', '2', '0', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39416', '2017-07-09', '19:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '124', 'LAA', 'Los Angeles', 'Angels', '121', 'TEX', 'Texas', 'Rangers', '115', 'Globe Life Park in Arlington', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38876', '2017-07-09', '19:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '119', 'CWS', 'Chicago', 'White Sox', '138', 'COL', 'Colorado', 'Rockies', '112', 'Coors Field', '0', '10', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '5', '0', '3', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39604', '2017-07-09', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '128', 'MIA', 'Miami', 'Marlins', '136', 'SF', 'San Francisco', 'Giants', '106', 'AT&T Park', '10', '8', '0', '0', '0', '2', '2', '0', '0', '0', '1', '1', '0', '0', '4', '1', '0', '3', '0', '0', '0', '0', '3', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39329', '2017-07-09', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '118', 'KC', 'Kansas City', 'Royals', '137', 'LAD', 'Los Angeles', 'Dodgers', '113', 'Dodger Stadium', '2', '5', '0', '1', '0', '0', '0', '3', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37875', '2017-07-09', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '135', 'CIN', 'Cincinnati', 'Reds', '140', 'ARI', 'Arizona', 'Diamondbacks', '108', 'Chase Field', '2', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39949', '2017-07-09', '20:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '125', 'OAK', 'Oakland', 'Athletics', '123', 'SEA', 'Seattle', 'Mariners', '128', 'Safeco Field', '0', '4', '0', '0', '0', '0', '0', '1', '0', '2', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38750', '2017-07-09', '00:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '117', 'DET', 'Detroit', 'Tigers', '116', 'CLE', 'Cleveland', 'Indians', '126', 'Progressive Field', '5', '3', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '3', '0', '1', '2', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38191', '2017-07-14', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '9', '8', '4', '0', '2', '0', '2', '1', '0', '1', '0', '4', '0', '0', '0', '0', '0', '2', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40049', '2017-07-14', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '2', '5', '2', '0', '0', '0', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '3', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38877', '2017-07-14', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '2', '14', '1', '0', '0', '2', '0', '6', '0', '1', '0', '0', '1', '0', '0', '3', '0', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39101', '2017-07-14', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '7', '2', '0', '0', '0', '0', '0', '0', '0', '0', '2', '1', '1', '0', '1', '0', '3', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39505', '2017-07-14', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '6', '4', '0', '0', '1', '0', '0', '0', '0', '1', '2', '3', '0', '0', '0', '0', '0', '0', '3', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38341', '2017-07-14', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '4', '5', '0', '0', '0', '0', '1', '2', '0', '1', '3', '0', '0', '0', '0', '0', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38619', '2017-07-14', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '5', '0', '2', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37876', '2017-07-14', '23:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '3', '4', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0', '1', '2', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38995', '2017-07-14', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '4', '2', '0', '0', '0', '1', '3', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39224', '2017-07-14', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '5', '10', '1', '0', '0', '8', '0', '2', '3', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39692', '2017-07-14', '00:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '6', '9', '2', '0', '0', '8', '0', '0', '0', '0', '2', '1', '2', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39330', '2017-07-14', '00:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '5', '3', '0', '0', '0', '2', '0', '0', '0', '0', '0', '1', '3', '0', '2', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38751', '2017-07-14', '02:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '0', '5', '0', '0', '0', '0', '0', '2', '0', '0', '0', '2', '0', '0', '0', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39417', '2017-07-14', '02:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '2', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40090', '2017-07-14', '02:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '5', '4', '1', '0', '1', '2', '0', '0', '0', '1', '0', '0', '2', '0', '1', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38342', '2017-07-15', '20:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '4', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '3', '0', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39102', '2017-07-15', '22:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '1', '11', '0', '1', '0', '1', '0', '3', '1', '0', '0', '0', '0', '3', '0', '0', '0', '3', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38192', '2017-07-15', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '10', '3', '0', '0', '0', '0', '1', '0', '2', '0', '4', '1', '1', '0', '0', '1', '1', '0', '1', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40050', '2017-07-15', '23:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '4', '0', '0', '0', '0', '0', '0', '0', '1', '0', '3', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38878', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '3', '9', '0', '4', '0', '3', '0', '1', '0', '0', '0', '0', '2', '0', '1', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38996', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '4', '3', '0', '1', '1', '0', '0', '1', '0', '0', '1', '1', '2', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39225', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '4', '2', '1', '0', '0', '1', '0', '1', '0', '0', '1', '0', '2', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39506', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '7', '1', '0', '0', '0', '0', '5', '0', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39693', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '2', '3', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37877', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '5', '8', '1', '0', '0', '0', '0', '1', '0', '0', '0', '1', '2', '4', '0', '1', '2', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38620', '2017-07-15', '23:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '10', '7', '0', '0', '0', '0', '0', '0', '3', '0', '0', '0', '0', '0', '7', '0', '0', '2', '0', '5', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39331', '2017-07-15', '23:15:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '121', 'TEX', 'Texas', 'Rangers', '118', 'KC', 'Kansas City', 'Royals', '117', 'Kauffman Stadium', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40091', '2017-07-15', '00:40:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '136', 'SF', 'San Francisco', 'Giants', '139', 'SD', 'San Diego', 'Padres', '124', 'Petco Park', '3', '5', '2', '0', '0', '0', '0', '1', '0', '2', '0', '0', '1', '0', '0', '0', '0', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38752', '2017-07-15', '01:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '116', 'CLE', 'Cleveland', 'Indians', '125', 'OAK', 'Oakland', 'Athletics', '64', 'Oakland-Alameda County Coliseum', '3', '5', '0', '0', '0', '0', '0', '1', '2', '0', '0', '1', '1', '0', '0', '0', '0', '1', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39418', '2017-07-15', '01:07:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '115', 'TB', 'Tampa Bay', 'Rays', '124', 'LAA', 'Los Angeles', 'Angels', '105', 'Angel Stadium', '6', '3', '0', '0', '1', '0', '2', '0', '1', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38343', '2017-07-16', '17:05:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '114', 'NYY', 'New York', 'Yankees', '113', 'BOS', 'Boston', 'Red Sox', '114', 'Fenway Park', '3', '0', '0', '0', '0', '0', '0', '0', '2', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38621', '2017-07-16', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '126', 'WAS', 'Washington', 'Nationals', '135', 'CIN', 'Cincinnati', 'Reds', '116', 'Great American Ball Park', '14', '4', '2', '0', '2', '0', '0', '2', '0', '0', '5', '1', '0', '0', '3', '1', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38879', '2017-07-16', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '138', 'COL', 'Colorado', 'Rockies', '127', 'NYM', 'New York', 'Mets', '109', 'Citi Field', '13', '4', '4', '0', '3', '0', '0', '0', '2', '1', '0', '2', '0', '1', '2', '0', '2', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39103', '2017-07-16', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '112', 'TOR', 'Toronto', 'Blue Jays', '117', 'DET', 'Detroit', 'Tigers', '111', 'Comerica Park', '5', '6', '3', '3', '0', '0', '0', '0', '0', '1', '2', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39507', '2017-07-16', '17:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '137', 'LAD', 'Los Angeles', 'Dodgers', '128', 'MIA', 'Miami', 'Marlins', '118', 'Marlins Park', '3', '2', '1', '0', '0', '0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '37878', '2017-07-16', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '140', 'ARI', 'Arizona', 'Diamondbacks', '130', 'ATL', 'Atlanta', 'Braves', '136', 'SunTrust Park', '1', '7', '0', '1', '0', '1', '0', '4', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38193', '2017-07-16', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '131', 'CHC', 'Chicago', 'Cubs', '111', 'BAL', 'Baltimore', 'Orioles', '123', 'Oriole Park at Camden Yards', '8', '0', '0', '0', '4', '0', '0', '0', '2', '0', '0', '0', '0', '0', '0', '0', '0', '0', '2', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '40051', '2017-07-16', '17:35:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '133', 'STL', 'St. Louis', 'Cardinals', '132', 'PIT', 'Pittsburgh', 'Pirates', '125', 'PNC Park', '3', '4', '0', '1', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0', '0', '0', '1', '0', '0', '2', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '38997', '2017-07-16', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '123', 'SEA', 'Seattle', 'Mariners', '119', 'CWS', 'Chicago', 'White Sox', '132', 'Guaranteed Rate Field', '7', '6', '0', '0', '0', '3', '0', '2', '1', '0', '4', '0', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39226', '2017-07-16', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '120', 'MIN', 'Minnesota', 'Twins', '122', 'HOU', 'Houston', 'Astros', '120', 'Minute Maid Park', '3', '5', '0', '0', '1', '1', '1', '0', '0', '2', '0', '0', '0', '0', '0', '2', '0', '0', '1', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
"['', '39694', '2017-07-16', '18:10:00 GMT', 'NORMAL', 'COMPLETED', '', '', '', '129', 'PHI', 'Philadelphia', 'Phillies', '134', 'MIL', 'Milwaukee', 'Brewers', '119', 'Miller Park', '5', '2', '0', '0', '0', '0', '0', '0', '0', '0', '1', '2', '4', '0', '0', '0', '0', '0', '0', '0', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
