,Game Date,Game Time,Away Team Abbr.,Away Team Name,Home Team Abbr.,Home Team Name,Away Score Total,Home Score Total,,Team Abbr.,Stadium Latitude,Stadium Longitude,ÆTime | EST = 0
1830,8/20/16,23:10:00 GMT,TOR,Blue Jays,CLE,Indians,6,5,,,,,
1831,8/20/16,23:10:00 GMT,OAK,Athletics,CWS,White Sox,2,6,,,,,
1832,8/20/16,23:15:00 GMT,MIN,Twins,KC,Royals,0,10,,,,,
1833,8/20/16,00:10:00 GMT,CHC,Cubs,COL,Rockies,9,2,,,,,
1834,8/20/16,00:40:00 GMT,ARI,Diamondbacks,SD,Padres,2,1,,,,,
1835,8/20/16,01:10:00 GMT,MIL,Brewers,SEA,Mariners,2,8,,,,,
1836,8/20/16,01:35:00 GMT,NYY,Yankees,LAA,Angels,5,1,,,,,
1837,8/21/16,17:10:00 GMT,TOR,Blue Jays,CLE,Indians,2,3,,,,,
1838,8/21/16,17:10:00 GMT,TEX,Rangers,TB,Rays,4,8,,,,,
1839,8/21/16,17:10:00 GMT,BOS,Red Sox,DET,Tigers,5,10,,,,,
1840,8/21/16,17:10:00 GMT,LAD,Dodgers,CIN,Reds,4,0,,,,,
1841,8/21/16,17:35:00 GMT,WAS,Nationals,ATL,Braves,6,7,,,,,
1842,8/21/16,17:35:00 GMT,HOU,Astros,BAL,Orioles,5,3,,,,,
1843,8/21/16,17:35:00 GMT,MIA,Marlins,PIT,Pirates,3,2,,,,,
1844,8/21/16,17:35:00 GMT,STL,Cardinals,PHI,Phillies,9,0,,,,,
1845,8/21/16,18:10:00 GMT,OAK,Athletics,CWS,White Sox,2,4,,,,,
1846,8/21/16,18:15:00 GMT,MIN,Twins,KC,Royals,1,2,,,,,
1847,8/21/16,19:35:00 GMT,NYY,Yankees,LAA,Angels,0,2,,,,,
1848,8/21/16,20:10:00 GMT,MIL,Brewers,SEA,Mariners,7,6,,,,,
1849,8/21/16,20:10:00 GMT,CHC,Cubs,COL,Rockies,4,11,,,,,
1850,8/21/16,20:40:00 GMT,ARI,Diamondbacks,SD,Padres,1,9,,,,,
1851,8/21/16,00:05:00 GMT,NYM,Mets,SF,Giants,2,0,,,,,
1852,8/22/16,16:35:00 GMT,LAD,Dodgers,CIN,Reds,18,9,,,,,
1853,8/22/16,23:05:00 GMT,WAS,Nationals,BAL,Orioles,3,4,,,,,
1854,8/22/16,23:05:00 GMT,HOU,Astros,PIT,Pirates,3,1,,,,,
1855,8/22/16,23:10:00 GMT,BOS,Red Sox,TB,Rays,6,2,,,,,
1856,8/22/16,23:20:00 GMT,COL,Rockies,MIL,Brewers,2,4,,,,,
1857,8/22/16,01:40:00 GMT,ATL,Braves,ARI,Diamondbacks,8,9,,,,,
1858,8/22/16,02:05:00 GMT,CLE,Indians,OAK,Athletics,1,0,,,,,
1859,8/22/16,02:10:00 GMT,CHC,Cubs,SD,Padres,5,1,,,,,
1860,8/22/16,02:10:00 GMT,NYY,Yankees,SEA,Mariners,5,7,,,,,
1861,8/23/16,23:05:00 GMT,HOU,Astros,PIT,Pirates,1,7,,,,,
1862,8/23/16,23:05:00 GMT,WAS,Nationals,BAL,Orioles,1,8,,,,,
1863,8/23/16,23:07:00 GMT,LAA,Angels,TOR,Blue Jays,2,7,,,,,
1864,8/23/16,23:10:00 GMT,KC,Royals,MIA,Marlins,1,0,,,,,
1865,8/23/16,23:10:00 GMT,BOS,Red Sox,TB,Rays,2,1,,,,,
1866,8/23/16,23:10:00 GMT,TEX,Rangers,CIN,Reds,0,3,,,,,
1867,8/23/16,00:10:00 GMT,COL,Rockies,MIL,Brewers,4,6,,,,,
1868,8/23/16,00:10:00 GMT,PHI,Phillies,CWS,White Sox,1,9,,,,,
1869,8/23/16,00:10:00 GMT,DET,Tigers,MIN,Twins,8,3,,,,,
1870,8/23/16,00:15:00 GMT,NYM,Mets,STL,Cardinals,7,4,,,,,
1871,8/23/16,01:40:00 GMT,ATL,Braves,ARI,Diamondbacks,7,4,,,,,
1872,8/23/16,02:05:00 GMT,CLE,Indians,OAK,Athletics,1,9,,,,,
1873,8/23/16,02:10:00 GMT,SF,Giants,LAD,Dodgers,5,9,,,,,
1874,8/23/16,02:10:00 GMT,CHC,Cubs,SD,Padres,5,3,,,,,
1875,8/23/16,02:10:00 GMT,NYY,Yankees,SEA,Mariners,5,1,,,,,
1876,8/24/16,16:35:00 GMT,HOU,Astros,PIT,Pirates,5,4,,,,,
1877,8/24/16,18:10:00 GMT,COL,Rockies,MIL,Brewers,1,7,,,,,
1878,8/24/16,19:35:00 GMT,CLE,Indians,OAK,Athletics,1,5,,,,,
1879,8/24/16,19:40:00 GMT,NYY,Yankees,SEA,Mariners,5,0,,,,,
1880,8/24/16,19:40:00 GMT,CHC,Cubs,SD,Padres,6,3,,,,,
1881,8/24/16,23:05:00 GMT,BAL,Orioles,WAS,Nationals,10,8,,,,,
1882,8/24/16,23:07:00 GMT,LAA,Angels,TOR,Blue Jays,8,2,,,,,
1883,8/24/16,23:10:00 GMT,KC,Royals,MIA,Marlins,0,3,,,,,
1884,8/24/16,23:10:00 GMT,BOS,Red Sox,TB,Rays,3,4,,,,,
1885,8/24/16,23:10:00 GMT,TEX,Rangers,CIN,Reds,6,5,,,,,
1886,8/24/16,00:10:00 GMT,PHI,Phillies,CWS,White Sox,5,3,,,,,
1887,8/24/16,00:10:00 GMT,DET,Tigers,MIN,Twins,9,4,,,,,
1888,8/24/16,00:15:00 GMT,NYM,Mets,STL,Cardinals,1,8,,,,,
1889,8/24/16,01:40:00 GMT,ATL,Braves,ARI,Diamondbacks,9,10,,,,,
1890,8/24/16,02:10:00 GMT,SF,Giants,LAD,Dodgers,0,1,,,,,
1891,8/25/16,17:10:00 GMT,DET,Tigers,MIN,Twins,8,5,,,,,
1892,8/25/16,17:10:00 GMT,BOS,Red Sox,TB,Rays,1,2,,,,,
1893,8/25/16,23:05:00 GMT,BAL,Orioles,WAS,Nationals,0,4,,,,,
1894,8/25/16,23:07:00 GMT,LAA,Angels,TOR,Blue Jays,6,3,,,,,
1895,8/25/16,23:10:00 GMT,KC,Royals,MIA,Marlins,5,2,,,,,
1896,8/25/16,23:15:00 GMT,NYM,Mets,STL,Cardinals,10,6,,,,,
1897,8/25/16,00:05:00 GMT,CLE,Indians,TEX,Rangers,0,9,,,,,
1898,8/25/16,00:10:00 GMT,SEA,Mariners,CWS,White Sox,6,7,,,,,
1899,8/25/16,00:10:00 GMT,PIT,Pirates,MIL,Brewers,3,2,,,,,
1900,8/25/16,01:40:00 GMT,ATL,Braves,ARI,Diamondbacks,3,1,,,,,
1901,8/25/16,02:10:00 GMT,SF,Giants,LAD,Dodgers,4,0,,,,,
1902,8/26/16,23:05:00 GMT,COL,Rockies,WAS,Nationals,5,8,,,,,
1903,8/26/16,23:05:00 GMT,BAL,Orioles,NYY,Yankees,4,14,,,,,
1904,8/26/16,23:07:00 GMT,MIN,Twins,TOR,Blue Jays,8,15,,,,,
1905,8/26/16,23:10:00 GMT,SD,Padres,MIA,Marlins,6,7,,,,,
1906,8/26/16,23:10:00 GMT,PHI,Phillies,NYM,Mets,4,9,,,,,
1907,8/26/16,23:10:00 GMT,LAA,Angels,DET,Tigers,2,4,,,,,
1908,8/26/16,23:10:00 GMT,KC,Royals,BOS,Red Sox,6,3,,,,,
1909,8/26/16,00:05:00 GMT,CLE,Indians,TEX,Rangers,12,1,,,,,
1910,8/26/16,00:10:00 GMT,SEA,Mariners,CWS,White Sox,3,1,,,,,
1911,8/26/16,00:10:00 GMT,TB,Rays,HOU,Astros,4,5,,,,,
1912,8/26/16,00:10:00 GMT,PIT,Pirates,MIL,Brewers,5,3,,,,,
1913,8/26/16,00:15:00 GMT,OAK,Athletics,STL,Cardinals,1,3,,,,,
1914,8/26/16,01:40:00 GMT,CIN,Reds,ARI,Diamondbacks,3,4,,,,,
1915,8/26/16,02:10:00 GMT,CHC,Cubs,LAD,Dodgers,6,4,,,,,
1916,8/26/16,02:15:00 GMT,ATL,Braves,SF,Giants,0,7,,,,,
1917,8/27/16,17:05:00 GMT,BAL,Orioles,NYY,Yankees,5,13,,,,,
1918,8/27/16,17:05:00 GMT,COL,Rockies,WAS,Nationals,9,4,,,,,
1919,8/27/16,17:07:00 GMT,MIN,Twins,TOR,Blue Jays,7,8,,,,,
1920,8/27/16,20:05:00 GMT,CHC,Cubs,LAD,Dodgers,2,3,,,,,
1921,8/27/16,23:10:00 GMT,KC,Royals,BOS,Red Sox,3,8,,,,,
1922,8/27/16,23:10:00 GMT,SD,Padres,MIA,Marlins,1,0,,,,,
1923,8/27/16,23:10:00 GMT,PIT,Pirates,MIL,Brewers,9,6,,,,,
1924,8/27/16,23:10:00 GMT,PHI,Phillies,NYM,Mets,1,12,,,,,
1925,8/27/16,23:10:00 GMT,SEA,Mariners,CWS,White Sox,3,9,,,,,
1926,8/27/16,23:10:00 GMT,LAA,Angels,DET,Tigers,3,2,,,,,
1927,8/27/16,23:10:00 GMT,TB,Rays,HOU,Astros,2,6,,,,,
1928,8/27/16,23:15:00 GMT,OAK,Athletics,STL,Cardinals,3,2,,,,,
1929,8/27/16,00:05:00 GMT,CLE,Indians,TEX,Rangers,0,7,,,,,
1930,8/27/16,00:10:00 GMT,CIN,Reds,ARI,Diamondbacks,13,0,,,,,
1931,8/27/16,01:05:00 GMT,ATL,Braves,SF,Giants,3,1,,,,,
1932,8/28/16,17:05:00 GMT,BAL,Orioles,NYY,Yankees,5,0,,,,,
1933,8/28/16,17:07:00 GMT,MIN,Twins,TOR,Blue Jays,6,9,,,,,
1934,8/28/16,17:10:00 GMT,SD,Padres,MIA,Marlins,3,1,,,,,
1935,8/28/16,17:10:00 GMT,PHI,Phillies,NYM,Mets,5,1,,,,,
1936,8/28/16,17:10:00 GMT,LAA,Angels,DET,Tigers,5,0,,,,,
1937,8/28/16,17:35:00 GMT,COL,Rockies,WAS,Nationals,5,3,,,,,
1938,8/28/16,18:10:00 GMT,SEA,Mariners,CWS,White Sox,1,4,,,,,
1939,8/28/16,18:10:00 GMT,TB,Rays,HOU,Astros,10,4,,,,,
1940,8/28/16,18:10:00 GMT,PIT,Pirates,MIL,Brewers,3,1,,,,,
1941,8/28/16,18:15:00 GMT,OAK,Athletics,STL,Cardinals,7,4,,,,,
1942,8/28/16,19:05:00 GMT,CLE,Indians,TEX,Rangers,1,2,,,,,
1943,8/28/16,20:05:00 GMT,ATL,Braves,SF,Giants,4,13,,,,,
1944,8/28/16,20:10:00 GMT,CIN,Reds,ARI,Diamondbacks,2,11,,,,,
1945,8/28/16,20:10:00 GMT,CHC,Cubs,LAD,Dodgers,0,1,,,,,
1946,8/28/16,00:08:00 GMT,KC,Royals,BOS,Red Sox,10,4,,,,,
1947,8/29/16,23:05:00 GMT,TOR,Blue Jays,BAL,Orioles,5,1,,,,,
1948,8/29/16,23:05:00 GMT,WAS,Nationals,PHI,Phillies,4,0,,,,,
1949,8/29/16,23:10:00 GMT,MIA,Marlins,NYM,Mets,1,2,,,,,
1950,8/29/16,23:10:00 GMT,TB,Rays,BOS,Red Sox,4,9,,,,,
1951,8/29/16,23:10:00 GMT,MIN,Twins,CLE,Indians,0,1,,,,,
1952,8/29/16,23:10:00 GMT,CWS,White Sox,DET,Tigers,3,4,,,,,
1953,8/29/16,23:20:00 GMT,STL,Cardinals,MIL,Brewers,6,5,,,,,
1954,8/29/16,00:05:00 GMT,SEA,Mariners,TEX,Rangers,3,6,,,,,
1955,8/29/16,00:05:00 GMT,PIT,Pirates,CHC,Cubs,7,8,,,,,
1956,8/29/16,00:10:00 GMT,OAK,Athletics,HOU,Astros,0,6,,,,,
1957,8/29/16,00:15:00 GMT,NYY,Yankees,KC,Royals,5,8,,,,,
1958,8/29/16,00:40:00 GMT,LAD,Dodgers,COL,Rockies,1,8,,,,,
1959,8/29/16,02:05:00 GMT,CIN,Reds,LAA,Angels,2,9,,,,,
1960,8/30/16,23:05:00 GMT,TOR,Blue Jays,BAL,Orioles,3,5,,,,,
1961,8/30/16,23:05:00 GMT,WAS,Nationals,PHI,Phillies,3,2,,,,,
1962,8/30/16,23:10:00 GMT,MIA,Marlins,NYM,Mets,4,7,,,,,
1963,8/30/16,23:10:00 GMT,MIN,Twins,CLE,Indians,4,5,,,,,
1964,8/30/16,23:10:00 GMT,CWS,White Sox,DET,Tigers,4,8,,,,,
1965,8/30/16,23:10:00 GMT,SD,Padres,ATL,Braves,3,7,,,,,
1966,8/30/16,23:10:00 GMT,TB,Rays,BOS,Red Sox,4,3,,,,,
1967,8/30/16,00:05:00 GMT,PIT,Pirates,CHC,Cubs,0,3,,,,,
1968,8/30/16,00:05:00 GMT,SEA,Mariners,TEX,Rangers,7,8,,,,,
1969,8/30/16,00:10:00 GMT,STL,Cardinals,MIL,Brewers,2,1,,,,,
1970,8/30/16,00:10:00 GMT,OAK,Athletics,HOU,Astros,1,3,,,,,
1971,8/30/16,00:15:00 GMT,NYY,Yankees,KC,Royals,5,4,,,,,
1972,8/30/16,02:05:00 GMT,CIN,Reds,LAA,Angels,2,4,,,,,
1973,8/30/16,02:15:00 GMT,ARI,Diamondbacks,SF,Giants,4,3,,,,,
1974,8/31/16,17:10:00 GMT,CWS,White Sox,DET,Tigers,2,3,,,,,
1975,8/31/16,17:35:00 GMT,TB,Rays,BOS,Red Sox,6,8,,,,,
1976,8/31/16,18:05:00 GMT,SEA,Mariners,TEX,Rangers,1,14,,,,,
1977,8/31/16,18:10:00 GMT,OAK,Athletics,HOU,Astros,3,4,,,,,
1978,8/31/16,19:10:00 GMT,LAD,Dodgers,COL,Rockies,0,7,,,,,
1979,8/31/16,19:45:00 GMT,ARI,Diamondbacks,SF,Giants,2,4,,,,,
1980,8/31/16,23:05:00 GMT,TOR,Blue Jays,BAL,Orioles,5,3,,,,,
1981,8/31/16,23:05:00 GMT,CIN,Reds,LAA,Angels,0,3,,,,,
1982,8/31/16,23:05:00 GMT,WAS,Nationals,PHI,Phillies,2,1,,,,,
1983,8/31/16,23:10:00 GMT,MIA,Marlins,NYM,Mets,2,5,,,,,
1984,8/31/16,23:10:00 GMT,SD,Padres,ATL,Braves,1,8,,,,,
1985,8/31/16,23:10:00 GMT,MIN,Twins,CLE,Indians,4,8,,,,,
1986,8/31/16,00:05:00 GMT,PIT,Pirates,CHC,Cubs,5,6,,,,,
1987,8/31/16,00:10:00 GMT,STL,Cardinals,MIL,Brewers,1,3,,,,,
1988,8/31/16,00:10:00 GMT,LAD,Dodgers,COL,Rockies,10,8,,,,,
1989,8/31/16,00:15:00 GMT,NYY,Yankees,KC,Royals,5,4,,,,,
1990,9/1/16,16:10:00 GMT,SD,Padres,ATL,Braves,6,9,,,,,
1991,9/1/16,23:10:00 GMT,MIA,Marlins,NYM,Mets,6,4,,,,,
1992,9/1/16,00:05:00 GMT,SF,Giants,CHC,Cubs,4,5,,,,,
1993,9/1/16,00:10:00 GMT,CWS,White Sox,MIN,Twins,5,8,,,,,
1994,9/2/16,18:20:00 GMT,SF,Giants,CHC,Cubs,1,2,,,,,
1995,9/2/16,23:05:00 GMT,ATL,Braves,PHI,Phillies,8,4,,,,,
1996,9/2/16,23:05:00 GMT,NYY,Yankees,BAL,Orioles,0,8,,,,,
1997,9/2/16,23:05:00 GMT,MIL,Brewers,PIT,Pirates,1,0,,,,,
1998,9/2/16,23:10:00 GMT,WAS,Nationals,NYM,Mets,4,1,,,,,
1999,9/2/16,23:10:00 GMT,TOR,Blue Jays,TB,Rays,3,8,,,,,
2000,9/2/16,23:10:00 GMT,MIA,Marlins,CLE,Indians,2,6,,,,,
2001,9/2/16,23:10:00 GMT,STL,Cardinals,CIN,Reds,2,3,,,,,
2002,9/2/16,00:05:00 GMT,HOU,Astros,TEX,Rangers,8,10,,,,,
2003,9/2/16,00:10:00 GMT,CWS,White Sox,MIN,Twins,11,4,,,,,
2004,9/2/16,00:15:00 GMT,DET,Tigers,KC,Royals,7,6,,,,,
2005,9/2/16,00:40:00 GMT,ARI,Diamondbacks,COL,Rockies,7,14,,,,,
2006,9/2/16,02:05:00 GMT,BOS,Red Sox,OAK,Athletics,16,2,,,,,
2007,9/2/16,02:10:00 GMT,LAA,Angels,SEA,Mariners,8,11,,,,,
2008,9/2/16,02:10:00 GMT,SD,Padres,LAD,Dodgers,4,2,,,,,
2009,9/3/16,18:20:00 GMT,SF,Giants,CHC,Cubs,3,2,,,,,
2010,9/3/16,20:05:00 GMT,HOU,Astros,TEX,Rangers,4,12,,,,,
2011,9/3/16,20:10:00 GMT,STL,Cardinals,CIN,Reds,1,9,,,,,
2012,9/3/16,22:10:00 GMT,TOR,Blue Jays,TB,Rays,5,7,,,,,
2013,9/3/16,23:05:00 GMT,MIL,Brewers,PIT,Pirates,7,4,,,,,
2014,9/3/16,23:05:00 GMT,ATL,Braves,PHI,Phillies,6,4,,,,,
2015,9/3/16,23:05:00 GMT,NYY,Yankees,BAL,Orioles,0,2,,,,,
2016,9/3/16,23:10:00 GMT,WAS,Nationals,NYM,Mets,1,3,,,,,
2017,9/3/16,23:10:00 GMT,MIA,Marlins,CLE,Indians,3,8,,,,,
2018,9/3/16,23:10:00 GMT,CWS,White Sox,MIN,Twins,3,11,,,,,
2019,9/3/16,23:15:00 GMT,DET,Tigers,KC,Royals,2,5,,,,,
2020,9/3/16,00:10:00 GMT,ARI,Diamondbacks,COL,Rockies,9,4,,,,,
2021,9/3/16,01:05:00 GMT,BOS,Red Sox,OAK,Athletics,11,2,,,,,
2022,9/3/16,01:10:00 GMT,LAA,Angels,SEA,Mariners,10,3,,,,,
2023,9/3/16,01:10:00 GMT,SD,Padres,LAD,Dodgers,1,5,,,,,
2024,9/4/16,17:10:00 GMT,STL,Cardinals,CIN,Reds,5,2,,,,,
2025,9/4/16,17:10:00 GMT,TOR,Blue Jays,TB,Rays,5,3,,,,,
2026,9/4/16,17:35:00 GMT,MIL,Brewers,PIT,Pirates,10,0,,,,,
2027,9/4/16,17:35:00 GMT,ATL,Braves,PHI,Phillies,2,0,,,,,
2028,9/4/16,17:35:00 GMT,NYY,Yankees,BAL,Orioles,5,2,,,,,
2029,9/4/16,18:10:00 GMT,CWS,White Sox,MIN,Twins,13,11,,,,,
2030,9/4/16,18:15:00 GMT,DET,Tigers,KC,Royals,6,5,,,,,
2031,9/4/16,18:20:00 GMT,SF,Giants,CHC,Cubs,2,3,,,,,
2032,9/4/16,19:05:00 GMT,HOU,Astros,TEX,Rangers,7,6,,,,,
2033,9/4/16,20:05:00 GMT,BOS,Red Sox,OAK,Athletics,0,1,,,,,
2034,9/4/16,20:10:00 GMT,ARI,Diamondbacks,COL,Rockies,8,5,,,,,
2035,9/4/16,20:10:00 GMT,MIA,Marlins,CLE,Indians,5,6,,,,,
2036,9/4/16,20:10:00 GMT,LAA,Angels,SEA,Mariners,4,2,,,,,
2037,9/4/16,20:10:00 GMT,SD,Padres,LAD,Dodgers,4,7,,,,,
2038,9/4/16,00:08:00 GMT,WAS,Nationals,NYM,Mets,1,5,,,,,
2039,9/5/16,17:05:00 GMT,TOR,Blue Jays,NYY,Yankees,3,5,,,,,
2040,9/5/16,17:10:00 GMT,PHI,Phillies,MIA,Marlins,6,2,,,,,
2041,9/5/16,17:10:00 GMT,BAL,Orioles,TB,Rays,7,3,,,,,
2042,9/5/16,17:10:00 GMT,CHC,Cubs,MIL,Brewers,7,2,,,,,
2043,9/5/16,17:10:00 GMT,NYM,Mets,CIN,Reds,5,0,,,,,
2044,9/5/16,18:10:00 GMT,KC,Royals,MIN,Twins,11,5,,,,,
2045,9/5/16,20:05:00 GMT,LAA,Angels,OAK,Athletics,10,7,,,,,
2046,9/5/16,20:05:00 GMT,STL,Cardinals,PIT,Pirates,12,6,,,,,
2047,9/5/16,20:05:00 GMT,ATL,Braves,WAS,Nationals,4,6,,,,,
2048,9/5/16,20:10:00 GMT,SF,Giants,COL,Rockies,0,6,,,,,
2049,9/5/16,20:10:00 GMT,DET,Tigers,CWS,White Sox,5,3,,,,,
2050,9/5/16,20:10:00 GMT,TEX,Rangers,SEA,Mariners,6,14,,,,,
2051,9/5/16,20:40:00 GMT,BOS,Red Sox,SD,Padres,1,2,,,,,
2052,9/5/16,23:10:00 GMT,HOU,Astros,CLE,Indians,6,2,,,,,
2053,9/5/16,00:10:00 GMT,ARI,Diamondbacks,LAD,Dodgers,2,10,,,,,
2054,9/6/16,23:05:00 GMT,ATL,Braves,WAS,Nationals,7,9,,,,,
2055,9/6/16,23:05:00 GMT,TOR,Blue Jays,NYY,Yankees,6,7,,,,,
2056,9/6/16,23:05:00 GMT,STL,Cardinals,PIT,Pirates,9,7,,,,,
2057,9/6/16,23:10:00 GMT,PHI,Phillies,MIA,Marlins,4,3,,,,,
2058,9/6/16,23:10:00 GMT,BAL,Orioles,TB,Rays,11,2,,,,,
2059,9/6/16,23:10:00 GMT,NYM,Mets,CIN,Reds,5,3,,,,,
2060,9/6/16,23:10:00 GMT,HOU,Astros,CLE,Indians,4,3,,,,,
2061,9/6/16,00:10:00 GMT,DET,Tigers,CWS,White Sox,0,2,,,,,
2062,9/6/16,00:10:00 GMT,KC,Royals,MIN,Twins,10,3,,,,,
2063,9/6/16,00:10:00 GMT,CHC,Cubs,MIL,Brewers,5,12,,,,,
2064,9/6/16,00:40:00 GMT,SF,Giants,COL,Rockies,3,2,,,,,
2065,9/6/16,02:05:00 GMT,LAA,Angels,OAK,Athletics,2,3,,,,,
2066,9/6/16,02:10:00 GMT,TEX,Rangers,SEA,Mariners,10,7,,,,,
2067,9/6/16,02:10:00 GMT,ARI,Diamondbacks,LAD,Dodgers,2,5,,,,,
2068,9/6/16,02:10:00 GMT,BOS,Red Sox,SD,Padres,5,1,,,,,
2069,9/7/16,16:35:00 GMT,NYM,Mets,CIN,Reds,6,3,,,,,
2070,9/7/16,17:10:00 GMT,BAL,Orioles,TB,Rays,6,7,,,,,
2071,9/7/16,18:10:00 GMT,DET,Tigers,CWS,White Sox,4,7,,,,,
2072,9/7/16,19:35:00 GMT,LAA,Angels,OAK,Athletics,1,4,,,,,
2073,9/7/16,23:05:00 GMT,ATL,Braves,WAS,Nationals,4,5,,,,,
2074,9/7/16,23:05:00 GMT,TOR,Blue Jays,NYY,Yankees,0,2,,,,,
2075,9/7/16,23:05:00 GMT,STL,Cardinals,PIT,Pirates,3,4,,,,,
2076,9/7/16,23:10:00 GMT,PHI,Phillies,MIA,Marlins,0,6,,,,,
2077,9/7/16,23:10:00 GMT,HOU,Astros,CLE,Indians,5,6,,,,,
2078,9/7/16,00:10:00 GMT,KC,Royals,MIN,Twins,5,6,,,,,
2079,9/7/16,00:10:00 GMT,CHC,Cubs,MIL,Brewers,1,2,,,,,
2080,9/7/16,00:40:00 GMT,SF,Giants,COL,Rockies,5,6,,,,,
2081,9/7/16,01:10:00 GMT,BOS,Red Sox,SD,Padres,7,2,,,,,
2082,9/7/16,02:10:00 GMT,ARI,Diamondbacks,LAD,Dodgers,1,3,,,,,
2083,9/7/16,02:10:00 GMT,TEX,Rangers,SEA,Mariners,3,8,,,,,
2084,9/8/16,16:10:00 GMT,HOU,Astros,CLE,Indians,7,10,,,,,
2085,9/8/16,23:05:00 GMT,CIN,Reds,PIT,Pirates,1,4,,,,,
2086,9/8/16,23:05:00 GMT,TB,Rays,NYY,Yankees,4,5,,,,,
2087,9/8/16,23:05:00 GMT,PHI,Phillies,WAS,Nationals,4,1,,,,,
2088,9/8/16,23:15:00 GMT,MIL,Brewers,STL,Cardinals,12,5,,,,,
2089,9/8/16,02:10:00 GMT,TEX,Rangers,SEA,Mariners,3,6,,,,,
2090,9/8/16,02:10:00 GMT,COL,Rockies,SD,Padres,1,14,,,,,
2091,9/9/16,23:05:00 GMT,TB,Rays,NYY,Yankees,5,7,,,,,
2092,9/9/16,23:05:00 GMT,PHI,Phillies,WAS,Nationals,4,5,,,,,
2093,9/9/16,23:05:00 GMT,CIN,Reds,PIT,Pirates,4,3,,,,,
2094,9/9/16,23:07:00 GMT,BOS,Red Sox,TOR,Blue Jays,13,3,,,,,
2095,9/9/16,23:10:00 GMT,BAL,Orioles,DET,Tigers,3,4,,,,,
2096,9/9/16,23:10:00 GMT,LAD,Dodgers,MIA,Marlins,1,4,,,,,
2097,9/9/16,23:35:00 GMT,NYM,Mets,ATL,Braves,6,4,,,,,
2098,9/9/16,00:10:00 GMT,CHC,Cubs,HOU,Astros,2,0,,,,,
2099,9/9/16,00:10:00 GMT,CLE,Indians,MIN,Twins,5,4,,,,,
2100,9/9/16,00:10:00 GMT,KC,Royals,CWS,White Sox,2,7,,,,,
2101,9/9/16,00:15:00 GMT,MIL,Brewers,STL,Cardinals,3,4,,,,,
2102,9/9/16,01:40:00 GMT,SF,Giants,ARI,Diamondbacks,7,6,,,,,
2103,9/9/16,02:05:00 GMT,SEA,Mariners,OAK,Athletics,3,2,,,,,
2104,9/9/16,02:05:00 GMT,TEX,Rangers,LAA,Angels,2,1,,,,,
2105,9/9/16,02:40:00 GMT,COL,Rockies,SD,Padres,4,1,,,,,
2106,9/10/16,17:05:00 GMT,BOS,Red Sox,TOR,Blue Jays,2,3,,,,,
2107,9/10/16,17:05:00 GMT,CHC,Cubs,HOU,Astros,1,2,,,,,
2108,9/10/16,20:05:00 GMT,TB,Rays,NYY,Yankees,1,5,,,,,
2109,9/10/16,20:05:00 GMT,SEA,Mariners,OAK,Athletics,14,3,,,,,
2110,9/10/16,23:05:00 GMT,PHI,Phillies,WAS,Nationals,0,3,,,,,
2111,9/10/16,23:05:00 GMT,CIN,Reds,PIT,Pirates,8,7,,,,,
2112,9/10/16,23:10:00 GMT,NYM,Mets,ATL,Braves,3,4,,,,,
2113,9/10/16,23:10:00 GMT,BAL,Orioles,DET,Tigers,11,3,,,,,
2114,9/10/16,23:10:00 GMT,CLE,Indians,MIN,Twins,1,2,,,,,
2115,9/10/16,23:10:00 GMT,KC,Royals,CWS,White Sox,6,5,,,,,
2116,9/10/16,23:10:00 GMT,LAD,Dodgers,MIA,Marlins,5,0,,,,,
2117,9/10/16,23:15:00 GMT,MIL,Brewers,STL,Cardinals,1,5,,,,,
2118,9/10/16,00:10:00 GMT,SF,Giants,ARI,Diamondbacks,11,3,,,,,
2119,9/10/16,00:40:00 GMT,COL,Rockies,SD,Padres,3,6,,,,,
2120,9/10/16,01:05:00 GMT,TEX,Rangers,LAA,Angels,8,5,,,,,
2121,9/11/16,17:05:00 GMT,TB,Rays,NYY,Yankees,4,2,,,,,
2122,9/11/16,17:07:00 GMT,BOS,Red Sox,TOR,Blue Jays,11,8,,,,,
2123,9/11/16,17:10:00 GMT,BAL,Orioles,DET,Tigers,3,1,,,,,
2124,9/11/16,17:10:00 GMT,LAD,Dodgers,MIA,Marlins,0,3,,,,,
2125,9/11/16,17:35:00 GMT,NYM,Mets,ATL,Braves,10,3,,,,,
2126,9/11/16,17:35:00 GMT,CIN,Reds,PIT,Pirates,8,0,,,,,
2127,9/11/16,17:35:00 GMT,PHI,Phillies,WAS,Nationals,2,3,,,,,
2128,9/11/16,18:10:00 GMT,CLE,Indians,MIN,Twins,7,1,,,,,
2129,9/11/16,18:10:00 GMT,KC,Royals,CWS,White Sox,2,0,,,,,
2130,9/11/16,18:15:00 GMT,MIL,Brewers,STL,Cardinals,2,1,,,,,
2131,9/11/16,19:35:00 GMT,TEX,Rangers,LAA,Angels,2,3,,,,,
2132,9/11/16,20:05:00 GMT,SEA,Mariners,OAK,Athletics,3,2,,,,,
2133,9/11/16,20:10:00 GMT,SF,Giants,ARI,Diamondbacks,5,3,,,,,
2134,9/11/16,20:40:00 GMT,COL,Rockies,SD,Padres,3,2,,,,,
2135,9/11/16,00:05:00 GMT,CHC,Cubs,HOU,Astros,9,5,,,,,
